<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB,60,20190405,080000,65.4734000,65.4873000,65.4076000,65.4606000,117
USDRUB,60,20190405,090000,65.4816000,65.4906000,65.4093000,65.4174000,162
USDRUB,60,20190405,100000,65.4637000,65.4865000,65.4134000,65.4196000,251
USDRUB,60,20190405,110000,65.4814000,65.5200000,65.3869000,65.4580000,1063
USDRUB,60,20190405,120000,65.4243000,65.5234000,65.3951000,65.4800000,2973
USDRUB,60,20190405,130000,65.4830000,65.4922000,65.2927000,65.3494000,4560
USDRUB,60,20190405,140000,65.3494000,65.4515000,65.3070000,65.4036000,28783
USDRUB,60,20190405,150000,65.4036000,65.4690000,65.3475000,65.4039000,30051
USDRUB,60,20190405,160000,65.4039000,65.4278000,65.2932000,65.3885000,30352
USDRUB,60,20190405,170000,65.3887000,65.4266000,65.3147000,65.3783000,27533
USDRUB,60,20190405,180000,65.3783000,65.4024000,65.2850000,65.3486000,26526
USDRUB,60,20190405,190000,65.3486000,65.3493000,65.1276000,65.1827000,42355
USDRUB,60,20190405,200000,65.1800000,65.4034000,65.1130000,65.3327000,39569
USDRUB,60,20190405,210000,65.3343000,65.4040000,65.2195000,65.2701000,35760
USDRUB,60,20190405,220000,65.2701000,65.3338000,65.1675000,65.3143000,27021
USDRUB,60,20190405,230000,65.3352000,65.3434000,65.2618000,65.3101000,7945
USDRUB,60,20190406,000000,65.3248000,65.3500000,65.2307000,65.2642000,7446
USDRUB,60,20190406,010000,65.2642000,65.3205000,65.2232000,65.2725000,7939
USDRUB,60,20190406,020000,65.2709000,65.3277000,65.2407000,65.3163000,5693
USDRUB,60,20190406,030000,65.3105000,65.3873000,65.2075000,65.2087000,7863
USDRUB,60,20190406,040000,65.2997000,65.3017000,64.9923000,65.3016000,24
USDRUB,60,20190406,050000,65.3016000,65.3016000,65.3016000,65.3016000,9
USDRUB,60,20190407,230000,65.3040000,65.3040000,65.3040000,65.3040000,12
USDRUB,60,20190408,000000,65.3040000,65.3040000,65.2840000,65.2840000,12
USDRUB,60,20190408,010000,65.2840000,65.3336000,65.2840000,65.2840000,20
USDRUB,60,20190408,020000,65.2840000,65.5000000,65.2840000,65.3039000,26
USDRUB,60,20190408,030000,65.3920000,65.5411000,65.2841000,65.5268000,21
USDRUB,60,20190408,040000,65.5368000,65.5433000,65.2595000,65.4834000,42
USDRUB,60,20190408,050000,65.4862000,65.6104000,65.3330000,65.5867000,103
USDRUB,60,20190408,060000,65.6042000,65.6407000,65.3125000,65.4813000,202
USDRUB,60,20190408,070000,65.5205000,65.5388000,65.3306000,65.4804000,67
USDRUB,60,20190408,080000,65.4024000,65.4829000,65.3272000,65.4806000,57
USDRUB,60,20190408,090000,65.3916000,65.5244000,65.3317000,65.3530000,180
USDRUB,60,20190408,100000,65.3553000,65.4801000,65.3316000,65.3780000,1358
USDRUB,60,20190408,110000,65.3787000,65.4434000,65.3320000,65.3933000,703
USDRUB,60,20190408,120000,65.4186000,65.4206000,65.2108000,65.2775000,3492
USDRUB,60,20190408,130000,65.2866000,65.3676000,65.1833000,65.2317000,3410
USDRUB,60,20190408,140000,65.2221000,65.4360000,65.1810000,65.3841000,35401
USDRUB,60,20190408,150000,65.3841000,65.4450000,65.3332000,65.4315000,28742
USDRUB,60,20190408,160000,65.4315000,65.4480000,65.3020000,65.3751000,27591
USDRUB,60,20190408,170000,65.3751000,65.3865000,65.1970000,65.2357000,27968
USDRUB,60,20190408,180000,65.2357000,65.2572000,65.1420000,65.1843000,30211
USDRUB,60,20190408,190000,65.1840000,65.2285000,65.0407000,65.1520000,28966
USDRUB,60,20190408,200000,65.1550000,65.1840000,65.0207000,65.0581000,29428
USDRUB,60,20190408,210000,65.0585000,65.1741000,65.0132000,65.1610000,28424
USDRUB,60,20190408,220000,65.1610000,65.1692000,64.9333000,64.9998000,24781
USDRUB,60,20190408,230000,65.0191000,65.0345000,64.8557000,64.8920000,8861
USDRUB,60,20190409,000000,64.8951000,64.9095000,64.7833000,64.8598000,5891
USDRUB,60,20190409,010000,64.8598000,64.8740000,64.7820000,64.8510000,5506
USDRUB,60,20190409,020000,64.8484000,64.9124000,64.8195000,64.8912000,6135
USDRUB,60,20190409,030000,64.8854000,64.9450000,64.7991000,64.8575000,5494
USDRUB,60,20190409,040000,64.8600000,65.0930000,64.7749000,64.8510000,1237
USDRUB,60,20190409,050000,64.9183000,65.1019000,64.8199000,64.8985000,619
USDRUB,60,20190409,060000,64.9028000,64.9381000,64.8844000,64.9031000,109
USDRUB,60,20190409,070000,65.0448000,65.0738000,64.8980000,65.0174000,269
USDRUB,60,20190409,080000,64.9763000,65.0174000,64.8185000,64.9070000,2092
USDRUB,60,20190409,090000,64.9053000,64.9350000,64.8740000,64.9062000,110
USDRUB,60,20190409,100000,64.8979000,64.9256000,64.8085000,64.8188000,1013
USDRUB,60,20190409,110000,64.8580000,64.8962000,64.8110000,64.8282000,1900
USDRUB,60,20190409,120000,64.8252000,64.9600000,64.8068000,64.9414000,2820
USDRUB,60,20190409,130000,64.9414000,64.9634000,64.7820000,64.8038000,4975
USDRUB,60,20190409,140000,64.8038000,64.8640000,64.6607000,64.7071000,47495
USDRUB,60,20190409,150000,64.7527000,64.7717000,64.5900000,64.6510000,37144
USDRUB,60,20190409,160000,64.6505000,64.7337000,64.5834000,64.7044000,41337
USDRUB,60,20190409,170000,64.7047000,64.7231000,64.6391000,64.6918000,28571
USDRUB,60,20190409,180000,64.6917000,64.7540000,64.6102000,64.7232000,34659
USDRUB,60,20190409,190000,64.7215000,64.7720000,64.6286000,64.7112000,32878
USDRUB,60,20190409,200000,64.7112000,64.8185000,64.6293000,64.7109000,47176
USDRUB,60,20190409,210000,64.7584000,64.8645000,64.6553000,64.7916000,47190
USDRUB,60,20190409,220000,64.8377000,64.9455000,64.7404000,64.8264000,29297
USDRUB,60,20190409,230000,64.8264000,64.9130000,64.7676000,64.8999000,8490
USDRUB,60,20190410,000000,64.9124000,64.9345000,64.8505000,64.9138000,4503
USDRUB,60,20190410,010000,64.9138000,64.9238000,64.8527000,64.9203000,6147
USDRUB,60,20190410,020000,64.9203000,64.9414000,64.8745000,64.9205000,6765
USDRUB,60,20190410,030000,64.9066000,64.9465000,64.8703000,64.9258000,6120
USDRUB,60,20190410,040000,64.9070000,64.9462000,64.7610000,64.8388000,105
USDRUB,60,20190410,050000,64.8864000,65.3832000,64.7772000,64.8672000,905
USDRUB,60,20190410,060000,64.8862000,64.8961000,64.8196000,64.8438000,195
USDRUB,60,20190410,070000,64.8620000,65.0581000,64.8218000,64.8441000,52
USDRUB,60,20190410,080000,64.8920000,65.0947000,64.8395000,64.8814000,113
USDRUB,60,20190410,090000,64.9305000,64.9382000,64.8559000,64.8846000,3264
USDRUB,60,20190410,100000,64.9347000,64.9405000,64.8812000,64.9050000,3273
USDRUB,60,20190410,110000,64.9257000,64.9279000,64.8540000,64.8830000,1627
USDRUB,60,20190410,120000,64.9053000,64.9325000,64.8684000,64.9130000,2237
USDRUB,60,20190410,130000,64.9130000,64.9299000,64.7245000,64.7738000,4820
USDRUB,60,20190410,140000,64.7738000,64.7990000,64.6254000,64.7540000,33784
USDRUB,60,20190410,150000,64.7540000,64.8105000,64.6585000,64.7190000,33887
USDRUB,60,20190410,160000,64.7198000,64.7378000,64.5700000,64.6631000,32130
USDRUB,60,20190410,170000,64.6631000,64.6868000,64.5834000,64.6744000,29283
USDRUB,60,20190410,180000,64.6744000,64.6951000,64.4904000,64.5904000,35178
USDRUB,60,20190410,190000,64.5904000,64.6215000,64.4894000,64.6105000,46757
USDRUB,60,20190410,200000,64.6103000,64.6624000,64.4988000,64.5534000,44470
USDRUB,60,20190410,210000,64.5534000,64.5603000,64.3725000,64.4417000,41698
USDRUB,60,20190410,220000,64.4417000,64.4495000,64.2086000,64.2384000,32274
USDRUB,60,20190410,230000,64.2871000,64.3486000,64.1630000,64.2493000,15307
USDRUB,60,20190411,000000,64.2331000,64.3459000,64.1965000,64.2995000,10304
USDRUB,60,20190411,010000,64.2995000,64.3582000,64.2388000,64.2955000,9450
USDRUB,60,20190411,020000,64.2955000,64.3365000,64.2375000,64.3365000,7162
USDRUB,60,20190411,030000,64.3261000,64.3477000,64.2191000,64.3250000,6997
USDRUB,60,20190411,040000,64.2175000,64.3831000,64.2098000,64.2370000,98
USDRUB,60,20190411,050000,64.2603000,64.2710000,64.2085000,64.2710000,133
USDRUB,60,20190411,060000,64.2766000,64.2766000,64.2160000,64.2549000,131
USDRUB,60,20190411,070000,64.2543000,64.2719000,64.2241000,64.2520000,56
USDRUB,60,20190411,080000,64.2697000,64.2719000,64.2264000,64.2567000,205
USDRUB,60,20190411,090000,64.2717000,64.2902000,64.2437000,64.2790000,195
USDRUB,60,20190411,100000,64.2881000,64.2938000,64.2568000,64.2859000,80
USDRUB,60,20190411,110000,64.2927000,64.3012000,64.2369000,64.2517000,1189
USDRUB,60,20190411,120000,64.2502000,64.3103000,64.2363000,64.2835000,2576
USDRUB,60,20190411,130000,64.2638000,64.3532000,64.2585000,64.3338000,3845
USDRUB,60,20190411,140000,64.3472000,64.4669000,64.2624000,64.3957000,50617
USDRUB,60,20190411,150000,64.3755000,64.4265000,64.2754000,64.3488000,38812
USDRUB,60,20190411,160000,64.3488000,64.4315000,64.2821000,64.3592000,33251
USDRUB,60,20190411,170000,64.3106000,64.4139000,64.2892000,64.3873000,32713
USDRUB,60,20190411,180000,64.3873000,64.5545000,64.3339000,64.4874000,47837
USDRUB,60,20190411,190000,64.4860000,64.5805000,64.4104000,64.5455000,40709
USDRUB,60,20190411,200000,64.5455000,64.5563000,64.3485000,64.4322000,48119
USDRUB,60,20190411,210000,64.4504000,64.5137000,64.3522000,64.3846000,44982
USDRUB,60,20190411,220000,64.4017000,64.6203000,64.3541000,64.5721000,33398
USDRUB,60,20190411,230000,64.5245000,64.7080000,64.5245000,64.6656000,15657
USDRUB,60,20190412,000000,64.6647000,64.6670000,64.5706000,64.6351000,8425
USDRUB,60,20190412,010000,64.6185000,64.6476000,64.5450000,64.5948000,8647
USDRUB,60,20190412,020000,64.5991000,64.6045000,64.5408000,64.5971000,6296
USDRUB,60,20190412,030000,64.5981000,64.6275000,64.4045000,64.5876000,5897
USDRUB,60,20190412,040000,64.5722000,64.6097000,64.3740000,64.5697000,1168
USDRUB,60,20190412,050000,64.5711000,64.6097000,64.5578000,64.5599000,1479
USDRUB,60,20190412,060000,64.5927000,64.6053000,64.4775000,64.5680000,3142
USDRUB,60,20190412,070000,64.6008000,64.6018000,64.5433000,64.5680000,1747
USDRUB,60,20190412,080000,64.5680000,64.6161000,64.5080000,64.5880000,1972
USDRUB,60,20190412,090000,64.6124000,64.6194000,64.5820000,64.5980000,1868
USDRUB,60,20190412,100000,64.6177000,64.6177000,64.3362000,64.4457000,1546
USDRUB,60,20190412,110000,64.4706000,64.6035000,64.3530000,64.4652000,1545
USDRUB,60,20190412,120000,64.4650000,64.5100000,64.2661000,64.4809000,2119
USDRUB,60,20190412,130000,64.4901000,64.6099000,64.3747000,64.5913000,6153
USDRUB,60,20190412,140000,64.5913000,64.6301000,64.4475000,64.5247000,46001
USDRUB,60,20190412,150000,64.5247000,64.5270000,64.3097000,64.3382000,49794
USDRUB,60,20190412,160000,64.3817000,64.4431000,64.2016000,64.2640000,46928
USDRUB,60,20190412,170000,64.2843000,64.3193000,64.1751000,64.2654000,45204
USDRUB,60,20190412,180000,64.2654000,64.2680000,64.0742000,64.2300000,48334
USDRUB,60,20190412,190000,64.2295000,64.2448000,64.0750000,64.2447000,39313
USDRUB,60,20190412,200000,64.2412000,64.4580000,64.1634000,64.3267000,49329
USDRUB,60,20190412,210000,64.3388000,64.4190000,64.2334000,64.2366000,45023
USDRUB,60,20190412,220000,64.2847000,64.3409000,64.1650000,64.2875000,29674
USDRUB,60,20190412,230000,64.3153000,64.3558000,64.1845000,64.2798000,12391
USDRUB,60,20190413,000000,64.2799000,64.3270000,64.2300000,64.3153000,8493
USDRUB,60,20190413,010000,64.3136000,64.3560000,64.2450000,64.3419000,7965
USDRUB,60,20190413,020000,64.3419000,64.3942000,64.2939000,64.3555000,7651
USDRUB,60,20190413,030000,64.3555000,64.5742000,64.2295000,64.2821000,7530
USDRUB,60,20190413,040000,64.2771000,64.3459000,64.2080000,64.3274000,24
USDRUB,60,20190413,050000,64.3274000,64.3274000,64.3100000,64.3100000,9
USDRUB,60,20190415,020000,64.3300000,64.3300000,64.3066000,64.3243000,6
USDRUB,60,20190415,040000,64.2800000,64.5958000,64.2800000,64.4198000,332
USDRUB,60,20190415,050000,64.3901000,64.8638000,64.1990000,64.3378000,918
USDRUB,60,20190415,060000,64.3861000,64.4064000,64.3150000,64.3150000,104
USDRUB,60,20190415,070000,64.3332000,64.4525000,64.2911000,64.4077000,452
USDRUB,60,20190415,080000,64.4078000,64.4440000,64.2130000,64.3779000,487
USDRUB,60,20190415,090000,64.3738000,64.4155000,64.2130000,64.3801000,326
USDRUB,60,20190415,100000,64.3975000,64.4118000,64.2074000,64.2642000,533
USDRUB,60,20190415,110000,64.2659000,64.3300000,64.2030000,64.2857000,684
USDRUB,60,20190415,120000,64.2530000,64.4012000,64.2352000,64.3395000,1622
USDRUB,60,20190415,130000,64.3619000,64.4120000,64.2400000,64.3852000,3387
USDRUB,60,20190415,140000,64.3852000,64.4042000,64.1241000,64.1813000,51788
USDRUB,60,20190415,150000,64.2000000,64.2631000,64.1311000,64.1904000,38906
USDRUB,60,20190415,160000,64.2397000,64.2927000,64.1805000,64.2423000,37754
USDRUB,60,20190415,170000,64.2442000,64.2804000,64.1442000,64.2106000,39321
USDRUB,60,20190415,180000,64.2106000,64.2844000,64.1566000,64.2629000,33912
USDRUB,60,20190415,190000,64.2631000,64.3046000,64.1929000,64.2555000,27618
USDRUB,60,20190415,200000,64.2539000,64.3361000,64.1915000,64.2707000,31919
USDRUB,60,20190415,210000,64.2815000,64.3810000,64.2049000,64.3182000,28007
USDRUB,60,20190415,220000,64.3086000,64.3538000,64.2130000,64.2635000,16300
USDRUB,60,20190415,230000,64.3136000,64.3204000,64.1710000,64.2501000,5651
USDRUB,60,20190416,000000,64.2513000,64.3112000,64.1940000,64.2914000,3732
USDRUB,60,20190416,010000,64.3069000,64.3310000,64.2601000,64.3183000,3276
USDRUB,60,20190416,020000,64.3009000,64.3249000,64.2300000,64.2968000,3713
USDRUB,60,20190416,030000,64.2992000,64.3305000,64.2115000,64.2838000,6567
USDRUB,60,20190416,040000,64.2903000,64.3330000,64.1748000,64.3330000,101
USDRUB,60,20190416,050000,64.3412000,64.3505000,64.2930000,64.2973000,1440
USDRUB,60,20190416,060000,64.2973000,64.3558000,64.2930000,64.2959000,1532
USDRUB,60,20190416,070000,64.2983000,64.3573000,64.2905000,64.3044000,1805
USDRUB,60,20190416,080000,64.3400000,64.3790000,64.3044000,64.3530000,1666
USDRUB,60,20190416,090000,64.3530000,64.3740000,64.2036000,64.2280000,2746
USDRUB,60,20190416,100000,64.2785000,64.3275000,64.2010000,64.2667000,3222
USDRUB,60,20190416,110000,64.2988000,64.3470000,64.2358000,64.3084000,2813
USDRUB,60,20190416,120000,64.3084000,64.3239000,64.2635000,64.2917000,2873
USDRUB,60,20190416,130000,64.3011000,64.3377000,64.2318000,64.2865000,4787
USDRUB,60,20190416,140000,64.2867000,64.3195000,64.1205000,64.2353000,44719
USDRUB,60,20190416,150000,64.2364000,64.2729000,64.1584000,64.2406000,36823
USDRUB,60,20190416,160000,64.1910000,64.3515000,64.1779000,64.2696000,50119
USDRUB,60,20190416,170000,64.2216000,64.4065000,64.2069000,64.3366000,39166
USDRUB,60,20190416,180000,64.3366000,64.3945000,64.2472000,64.2998000,27460
USDRUB,60,20190416,190000,64.2819000,64.4490000,64.2404000,64.3615000,38862
USDRUB,60,20190416,200000,64.3619000,64.4167000,64.2904000,64.3793000,39272
USDRUB,60,20190416,210000,64.3803000,64.3830000,64.1482000,64.2002000,42496
USDRUB,60,20190416,220000,64.2002000,64.2797000,64.1388000,64.1927000,27285
USDRUB,60,20190416,230000,64.1913000,64.2348000,64.0338000,64.0988000,15823
USDRUB,60,20190417,000000,64.0988000,64.1410000,64.0222000,64.0869000,7483
USDRUB,60,20190417,010000,64.0894000,64.1205000,64.0200000,64.1025000,8155
USDRUB,60,20190417,020000,64.1052000,64.1310000,64.0275000,64.1040000,7763
USDRUB,60,20190417,030000,64.1232000,64.1360000,63.9067000,64.0705000,6513
USDRUB,60,20190417,040000,64.0620000,64.2590000,63.9802000,64.0480000,284
USDRUB,60,20190417,050000,64.0526000,64.0801000,63.9076000,64.0520000,185
USDRUB,60,20190417,060000,64.0676000,64.0740000,63.9990000,64.0287000,978
USDRUB,60,20190417,070000,64.0275000,64.0641000,63.9990000,64.0085000,901
USDRUB,60,20190417,080000,64.0521000,64.0642000,63.9937000,64.0061000,1000
USDRUB,60,20190417,090000,64.0600000,64.0746000,63.9863000,64.0085000,1356
USDRUB,60,20190417,100000,64.0551000,64.0902000,64.0085000,64.0414000,771
USDRUB,60,20190417,110000,64.0805000,64.0834000,64.0012000,64.0076000,1228
USDRUB,60,20190417,120000,64.0065000,64.0601000,63.9014000,63.9587000,1882
USDRUB,60,20190417,130000,63.9769000,64.0882000,63.9375000,64.0398000,3839
USDRUB,60,20190417,140000,64.0398000,64.0612000,63.8497000,63.9625000,42389
USDRUB,60,20190417,150000,63.9642000,63.9673000,63.8093000,63.9482000,35668
USDRUB,60,20190417,160000,63.9471000,63.9751000,63.8374000,63.9126000,32851
USDRUB,60,20190417,170000,63.9126000,63.9655000,63.7914000,63.8137000,28275
USDRUB,60,20190417,180000,63.8611000,63.9187000,63.7650000,63.8630000,29751
USDRUB,60,20190417,190000,63.9121000,63.9170000,63.8005000,63.8740000,32015
USDRUB,60,20190417,200000,63.8794000,63.9700000,63.7842000,63.9198000,37865
USDRUB,60,20190417,210000,63.9402000,63.9727000,63.8271000,63.9198000,35593
USDRUB,60,20190417,220000,63.9204000,63.9960000,63.8501000,63.9043000,25757
USDRUB,60,20190417,230000,63.9219000,63.9425000,63.7765000,63.8214000,10273
USDRUB,60,20190418,000000,63.8404000,63.8605000,63.7509000,63.8297000,6962
USDRUB,60,20190418,010000,63.8297000,63.8775000,63.7794000,63.8611000,7804
USDRUB,60,20190418,020000,63.8620000,63.8656000,63.7919000,63.8366000,6470
USDRUB,60,20190418,030000,63.8590000,63.8681000,63.7425000,63.8038000,4097
USDRUB,60,20190418,040000,63.7950000,63.8632000,63.7665000,63.7950000,1037
USDRUB,60,20190418,050000,63.8167000,63.9285000,63.7652000,63.8685000,1189
USDRUB,60,20190418,060000,63.8898000,63.9244000,63.8442000,63.8510000,1353
USDRUB,60,20190418,070000,63.8510000,63.9229000,63.8501000,63.8510000,1069
USDRUB,60,20190418,080000,63.8924000,63.9331000,63.8490000,63.8648000,1387
USDRUB,60,20190418,090000,63.8648000,63.9490000,63.8481000,63.8870000,1759
USDRUB,60,20190418,100000,63.8870000,63.9495000,63.8490000,63.8870000,1176
USDRUB,60,20190418,110000,63.9176000,63.9481000,63.8342000,63.8422000,1472
USDRUB,60,20190418,120000,63.8757000,63.9194000,63.8350000,63.8453000,1330
USDRUB,60,20190418,130000,63.8613000,64.1470000,63.7084000,63.9774000,3869
USDRUB,60,20190418,140000,63.9774000,64.1130000,63.9349000,64.0380000,45608
USDRUB,60,20190418,150000,64.0883000,64.1731000,63.9877000,64.0004000,46591
USDRUB,60,20190418,160000,64.0486000,64.1020000,63.9341000,63.9753000,39089
USDRUB,60,20190418,170000,64.0230000,64.0807000,63.9029000,63.9538000,39622
USDRUB,60,20190418,180000,63.9544000,64.0375000,63.8863000,63.9497000,33611
USDRUB,60,20190418,190000,63.9004000,64.0551000,63.8775000,64.0292000,34221
USDRUB,60,20190418,200000,64.0291000,64.0710000,63.8110000,63.9159000,43758
USDRUB,60,20190418,210000,63.9146000,64.0193000,63.8613000,63.9803000,36933
USDRUB,60,20190418,220000,63.9631000,64.0099000,63.8079000,63.9102000,25658
USDRUB,60,20190418,230000,63.9053000,63.9975000,63.8615000,63.9619000,7113
USDRUB,60,20190419,000000,63.9300000,63.9968000,63.8965000,63.9443000,6078
USDRUB,60,20190419,010000,63.9478000,63.9820000,63.8744000,63.9236000,5381
USDRUB,60,20190419,020000,63.9261000,63.9788000,63.8801000,63.9391000,5616
USDRUB,60,20190419,030000,63.9388000,63.9736000,63.8039000,63.8320000,5392
USDRUB,60,20190419,040000,63.8360000,63.8983000,63.8270000,63.8409000,821
USDRUB,60,20190419,050000,63.8278000,63.8968000,63.8278000,63.8487000,1571
USDRUB,60,20190419,060000,63.8487000,63.9323000,63.8455000,63.8829000,1307
USDRUB,60,20190419,070000,63.9250000,63.9325000,63.8770000,63.8829000,871
USDRUB,60,20190419,080000,63.9343000,63.9343000,63.8749000,63.8920000,1234
USDRUB,60,20190419,090000,63.9249000,63.9466000,63.8918000,63.8936000,1258
USDRUB,60,20190419,100000,63.9345000,63.9720000,63.8796000,63.9259000,1241
USDRUB,60,20190419,110000,63.9617000,63.9694000,63.9259000,63.9264000,1022
USDRUB,60,20190419,120000,63.9264000,63.9624000,63.8286000,63.8553000,2876
USDRUB,60,20190419,130000,63.9008000,63.9811000,63.8506000,63.9169000,2048
USDRUB,60,20190419,140000,63.9182000,64.0430000,63.8792000,63.9460000,19317
USDRUB,60,20190419,150000,63.9421000,63.9598000,63.8546000,63.9398000,14447
USDRUB,60,20190419,160000,63.9383000,63.9578000,63.8563000,63.9465000,12543
USDRUB,60,20190419,170000,63.9477000,63.9581000,63.8625000,63.9322000,12495
USDRUB,60,20190419,180000,63.9340000,63.9490000,63.8840000,63.9407000,7679
USDRUB,60,20190419,190000,63.9427000,63.9677000,63.8900000,63.9153000,10512
USDRUB,60,20190419,200000,63.9621000,64.0260000,63.9125000,63.9638000,15335
USDRUB,60,20190419,210000,63.9637000,64.0590000,63.9068000,64.0535000,10878
USDRUB,60,20190419,220000,64.0525000,64.0705000,63.9846000,64.0561000,9395
USDRUB,60,20190419,230000,64.0558000,64.0981000,64.0028000,64.0503000,5574
USDRUB,60,20190420,000000,64.0503000,64.0855000,64.0181000,64.0513000,3809
USDRUB,60,20190420,010000,64.0550000,64.0628000,63.9835000,64.0138000,5122
USDRUB,60,20190420,020000,64.0320000,64.0631000,63.9822000,64.0238000,4251
USDRUB,60,20190420,030000,64.0457000,64.0659000,63.9722000,63.9901000,5016
USDRUB,60,20190420,040000,64.0076000,64.0440000,64.0076000,64.0307000,15
USDRUB,60,20190420,050000,64.0307000,64.0307000,64.0307000,64.0307000,10
USDRUB,60,20190422,000000,64.0440000,64.0440000,64.0440000,64.0440000,12
USDRUB,60,20190422,010000,64.0440000,64.0440000,64.0440000,64.0440000,12
USDRUB,60,20190422,020000,64.0440000,64.0487000,64.0440000,64.0440000,18
USDRUB,60,20190422,030000,64.0440000,64.0440000,63.9500000,63.9730000,18
USDRUB,60,20190422,040000,63.9905000,64.0505000,63.9470000,63.9865000,66
USDRUB,60,20190422,050000,63.9135000,64.0505000,63.8894000,63.9140000,303
USDRUB,60,20190422,060000,63.9818000,64.0349000,63.8924000,63.9858000,131
USDRUB,60,20190422,070000,64.0074000,64.0346000,63.9633000,63.9946000,226
USDRUB,60,20190422,080000,64.0284000,64.0651000,63.9722000,64.0020000,468
USDRUB,60,20190422,090000,64.0310000,64.0310000,63.9382000,63.9755000,479
USDRUB,60,20190422,100000,64.0017000,64.0059000,63.9090000,63.9242000,1437
USDRUB,60,20190422,110000,63.9736000,63.9788000,63.7885000,63.8207000,1528
USDRUB,60,20190422,120000,63.8448000,63.8594000,63.7895000,63.8005000,1640
USDRUB,60,20190422,130000,63.8241000,63.8790000,63.7753000,63.8098000,1735
USDRUB,60,20190422,140000,63.8098000,63.8459000,63.6931000,63.7256000,31946
USDRUB,60,20190422,150000,63.7747000,63.8329000,63.7005000,63.7237000,27566
USDRUB,60,20190422,160000,63.7719000,63.8449000,63.7159000,63.7783000,18533
USDRUB,60,20190422,170000,63.7793000,63.8092000,63.7238000,63.8024000,15889
USDRUB,60,20190422,180000,63.7540000,63.8248000,63.7341000,63.7866000,16381
USDRUB,60,20190422,190000,63.7872000,63.7944000,63.7267000,63.7385000,14466
USDRUB,60,20190422,200000,63.7878000,63.8275000,63.7295000,63.8237000,23026
USDRUB,60,20190422,210000,63.8179000,63.9510000,63.7471000,63.8494000,22416
USDRUB,60,20190422,220000,63.8949000,63.9210000,63.7620000,63.8204000,14855
USDRUB,60,20190422,230000,63.8222000,63.8255000,63.7521000,63.8021000,6080
USDRUB,60,20190423,000000,63.8021000,63.8180000,63.7509000,63.8024000,4520
USDRUB,60,20190423,010000,63.8030000,63.8080000,63.7000000,63.7789000,5188
USDRUB,60,20190423,020000,63.7860000,63.7991000,63.7219000,63.7790000,4910
USDRUB,60,20190423,030000,63.7907000,64.0474000,63.7345000,63.8038000,4459
USDRUB,60,20190423,040000,63.8270000,63.8612000,63.7753000,63.8028000,282
USDRUB,60,20190423,050000,63.8038000,63.8350000,63.7906000,63.7994000,184
USDRUB,60,20190423,060000,63.8096000,63.8341000,63.7977000,63.7992000,144
USDRUB,60,20190423,070000,63.8194000,63.8270000,63.7883000,63.7992000,127
USDRUB,60,20190423,080000,63.8089000,63.8304000,63.7943000,63.8259000,216
USDRUB,60,20190423,090000,63.8326000,63.8733000,63.7746000,63.8081000,445
USDRUB,60,20190423,100000,63.8270000,63.8608000,63.7789000,63.8150000,151
USDRUB,60,20190423,110000,63.8314000,63.8469000,63.7883000,63.8094000,134
USDRUB,60,20190423,120000,63.8402000,63.8564000,63.7365000,63.7565000,2033
USDRUB,60,20190423,130000,63.7565000,63.8647000,63.7300000,63.8197000,3233
USDRUB,60,20190423,140000,63.8087000,63.8265000,63.6939000,63.7937000,37769
USDRUB,60,20190423,150000,63.7834000,63.8120000,63.6656000,63.7428000,33045
USDRUB,60,20190423,160000,63.7428000,63.7552000,63.6548000,63.7368000,27835
USDRUB,60,20190423,170000,63.6855000,63.7451000,63.6346000,63.6506000,33325
USDRUB,60,20190423,180000,63.7011000,64.0480000,63.6491000,63.7339000,24086
USDRUB,60,20190423,190000,63.7548000,64.0760000,63.6894000,63.7855000,32309
USDRUB,60,20190423,200000,63.7860000,63.8187000,63.6809000,63.7726000,39281
USDRUB,60,20190423,210000,63.7771000,63.8907000,63.7122000,63.7947000,32131
USDRUB,60,20190423,220000,63.8132000,63.8150000,63.6775000,63.7412000,19836
USDRUB,60,20190423,230000,63.7421000,63.7640000,63.6733000,63.7217000,8267
USDRUB,60,20190424,000000,63.7217000,63.7360000,63.6558000,63.7091000,5357
USDRUB,60,20190424,010000,63.7091000,63.7138000,63.6257000,63.6775000,6128
USDRUB,60,20190424,020000,63.6780000,63.6815000,63.6078000,63.6212000,5796
USDRUB,60,20190424,030000,63.6688000,63.8663000,63.6207000,63.6940000,5118
USDRUB,60,20190424,040000,63.6690000,63.8140000,63.6310000,63.6991000,588
USDRUB,60,20190424,050000,63.6966000,63.7195000,63.6468000,63.6913000,568
USDRUB,60,20190424,060000,63.7050000,63.7050000,63.6642000,63.6988000,158
USDRUB,60,20190424,070000,63.7075000,63.7075000,63.6514000,63.6837000,874
USDRUB,60,20190424,080000,63.7022000,63.7112000,63.6524000,63.6560000,723
USDRUB,60,20190424,090000,63.7001000,63.7135000,63.6560000,63.6574000,1274
USDRUB,60,20190424,100000,63.7108000,63.7135000,63.6467000,63.6892000,1239
USDRUB,60,20190424,110000,63.6952000,63.8249000,63.6486000,63.7165000,1279
USDRUB,60,20190424,120000,63.7495000,63.7619000,63.6745000,63.7220000,1542
